"indicator_id","region_id","date","value"
"ZSFH","99999","2011-12-31","178214.540130261"
"ZSFH","99999","2011-11-30","178637.356599171"
"ZSFH","99999","2011-10-31","179376.76498059"
"ZSFH","99999","2011-09-30","179920.005561811"
"ZSFH","99999","2011-08-31","180364.00820613"
"ZSFH","99999","2011-07-31","180406.439855448"
"ZSFH","99999","2011-06-30","180564.689851378"
"ZSFH","99999","2011-05-31","180956.252249857"
"ZSFH","99999","2011-04-30","182266.686110537"
"ZSFH","99999","2011-03-31","184979.40190386"
"ZSFH","99999","2011-02-28","191064.37045959"
"ZSFH","99999","2011-01-31","196374.448372218"
"ZSFH","99998","2011-12-31","193398.230431172"
"ZSFH","99998","2011-11-30","192274.631679645"
"ZSFH","99998","2011-10-31","192144.453803757"
"ZSFH","99998","2011-09-30","192690.807246987"
"ZSFH","99998","2011-08-31","193705.452492554"
"ZSFH","99998","2011-07-31","194583.482046567"
"ZSFH","99998","2011-06-30","194940.245588209"
"ZSFH","99998","2011-05-31","195195.497177777"
"ZSFH","99998","2011-04-30","195507.6580564"
"ZSFH","99998","2011-03-31","195200.137293676"
"ZSFH","99998","2011-02-28","192675.26952181"
"ZSFH","99998","2011-01-31","189989.932921344"
"ZSFH","99997","2011-12-31","160415"
"ZSFH","99997","2011-11-30","160686"
"ZSFH","99997","2011-10-31","161397"
"ZSFH","99997","2011-09-30","162267"
"ZSFH","99997","2011-08-31","162040"
"ZSFH","99997","2011-07-31","160195"
"ZSFH","99997","2011-06-30","158314"
"ZSFH","99997","2011-05-31","157425"
"ZSFH","99997","2011-04-30","157567"
"ZSFH","99997","2011-03-31","157471"
"ZSFH","99997","2011-02-28","158040"
"ZSFH","99997","2011-01-31","157105"
"ZSFH","99996","2011-12-31","151360.044552184"
"ZSFH","99996","2011-11-30","150487.298941984"
"ZSFH","99996","2011-10-31","150491.13559345"
"ZSFH","99996","2011-09-30","150611.520096565"
"ZSFH","99996","2011-08-31","150853.016522255"
"ZSFH","99996","2011-07-31","151119.765688426"
"ZSFH","99996","2011-06-30","151457.158711504"
"ZSFH","99996","2011-05-31","152257.274730809"
"ZSFH","99996","2011-04-30","153240.592779721"
"ZSFH","99996","2011-03-31","154312.337090122"
"ZSFH","99996","2011-02-28","155466.284299017"
"ZSFH","99996","2011-01-31","156808.371793546"
"ZSFH","99995","2011-12-31","282051.592717659"
"ZSFH","99995","2011-11-30","282302.975406391"
"ZSFH","99995","2011-10-31","282092.619997175"
"ZSFH","99995","2011-09-30","281652.927914183"
"ZSFH","99995","2011-08-31","281816.74431575"
"ZSFH","99995","2011-07-31","282499.26714146"
"ZSFH","99995","2011-06-30","283936.09789579"
"ZSFH","99995","2011-05-31","284972.567795224"
"ZSFH","99995","2011-04-30","286288.508484045"
"ZSFH","99995","2011-03-31","287365.52137109"
"ZSFH","99995","2011-02-28","289186.640564839"
"ZSFH","99995","2011-01-31","290235.814125045"
"ZSFH","99994","2011-12-31","125724.67319274"
"ZSFH","99994","2011-11-30","125234.316346207"
"ZSFH","99994","2011-10-31","125062.047821339"
"ZSFH","99994","2011-09-30","125069.951687385"
"ZSFH","99994","2011-08-31","125281.212295128"
"ZSFH","99994","2011-07-31","125587.693042911"
"ZSFH","99994","2011-06-30","125724.152179955"
"ZSFH","99994","2011-05-31","125988.921112572"
"ZSFH","99994","2011-04-30","126308.058307533"
"ZSFH","99994","2011-03-31","126565.466102842"
"ZSFH","99994","2011-02-28","125809.747095306"
"ZSFH","99994","2011-01-31","125175.597458206"
"ZSFH","99993","2011-12-31","118406.277179397"
"ZSFH","99993","2011-11-30","117685.953713724"
"ZSFH","99993","2011-10-31","117403.59279605"
"ZSFH","99993","2011-09-30","117324.164854006"
"ZSFH","99993","2011-08-31","117533.027422808"
"ZSFH","99993","2011-07-31","117977.328186362"
"ZSFH","99993","2011-06-30","118222.749424934"
"ZSFH","99993","2011-05-31","118528.515205669"
"ZSFH","99993","2011-04-30","118514.956951763"
"ZSFH","99993","2011-03-31","118017.156246207"
"ZSFH","99993","2011-02-28","115492.993254249"
"ZSFH","99993","2011-01-31","113370.148820854"
"ZSFH","99992","2011-12-31","161020.571006791"
"ZSFH","99992","2011-11-30","160853.782958497"
"ZSFH","99992","2011-10-31","160788.321036464"
"ZSFH","99992","2011-09-30","160845.572737651"
"ZSFH","99992","2011-08-31","161024.48302175"
"ZSFH","99992","2011-07-31","161340.036938669"
"ZSFH","99992","2011-06-30","161796.642432786"
"ZSFH","99992","2011-05-31","162762.685620066"
"ZSFH","99992","2011-04-30","164263.406848807"
"ZSFH","99992","2011-03-31","165619.811617978"
"ZSFH","99992","2011-02-28","166508.548050595"
"ZSFH","99992","2011-01-31","167028.153779507"
"ZSFH","99991","2011-12-31","213188"
"ZSFH","99991","2011-11-30","212564"
"ZSFH","99991","2011-10-31","211878"
"ZSFH","99991","2011-09-30","210999"
"ZSFH","99991","2011-08-31","211224"
"ZSFH","99991","2011-07-31","211646"
"ZSFH","99991","2011-06-30","210633"
"ZSFH","99991","2011-05-31","209986"
"ZSFH","99991","2011-04-30","210198"
"ZSFH","99991","2011-03-31","211688"
"ZSFH","99991","2011-02-28","213694"
"ZSFH","99991","2011-01-31","214449"
"ZSFH","99990","2011-12-31","143196"
"ZSFH","99990","2011-11-30","143140"
"ZSFH","99990","2011-10-31","143345"
"ZSFH","99990","2011-09-30","143241"
"ZSFH","99990","2011-08-31","143316"
"ZSFH","99990","2011-07-31","143802"
"ZSFH","99990","2011-06-30","143127"
"ZSFH","99990","2011-05-31","142788"
"ZSFH","99990","2011-04-30","143015"
"ZSFH","99990","2011-03-31","144255"
"ZSFH","99990","2011-02-28","144209"
"ZSFH","99990","2011-01-31","144459"
"ZSFH","9999","2011-12-31","138506.017152077"
"ZSFH","9999","2011-11-30","138632.768838394"
"ZSFH","9999","2011-10-31","139087.29419103"
"ZSFH","9999","2011-09-30","139746.714853531"
"ZSFH","9999","2011-08-31","141553.625753047"
"ZSFH","9999","2011-07-31","143282.287193724"
"ZSFH","9999","2011-06-30","144236.975994048"
"ZSFH","9999","2011-05-31","144381.21655255"
"ZSFH","9999","2011-04-30","144915.657412368"
"ZSFH","9999","2011-03-31","146286.475052232"
"ZSFH","9999","2011-02-28","148590.39242761"
"ZSFH","9999","2011-01-31","150156.570039443"
"ZSFH","99989","2011-12-31","259438"
"ZSFH","99989","2011-11-30","259027"
"ZSFH","99989","2011-10-31","259186"
"ZSFH","99989","2011-09-30","259756"
"ZSFH","99989","2011-08-31","260869"
"ZSFH","99989","2011-07-31","260857"
"ZSFH","99989","2011-06-30","261475"
"ZSFH","99989","2011-05-31","262253"
"ZSFH","99989","2011-04-30","264016"
"ZSFH","99989","2011-03-31","265533"
"ZSFH","99989","2011-02-28","266782"
"ZSFH","99989","2011-01-31","267807"
"ZSFH","99988","2011-12-31","94477"
"ZSFH","99988","2011-11-30","95100"
"ZSFH","99988","2011-10-31","95958"
"ZSFH","99988","2011-09-30","96448"
"ZSFH","99988","2011-08-31","96778"
"ZSFH","99988","2011-07-31","97105"
"ZSFH","99988","2011-06-30","96922"
"ZSFH","99988","2011-05-31","97140"
"ZSFH","99988","2011-04-30","97258"
"ZSFH","99988","2011-03-31","97708"
"ZSFH","99988","2011-02-28","97837"
"ZSFH","99988","2011-01-31","97849"
"ZSFH","99987","2011-12-31","247454.440095393"
"ZSFH","99987","2011-11-30","248011.895116671"
"ZSFH","99987","2011-10-31","249025.749752677"
"ZSFH","99987","2011-09-30","249341.445659227"
"ZSFH","99987","2011-08-31","249270.256597296"
"ZSFH","99987","2011-07-31","249080.626990654"
"ZSFH","99987","2011-06-30","249288.644984021"
"ZSFH","99987","2011-05-31","250670.89138057"
"ZSFH","99987","2011-04-30","252048.906172649"
"ZSFH","99987","2011-03-31","253826.953163468"
"ZSFH","99987","2011-02-28","256019.224644603"
"ZSFH","99987","2011-01-31","258454.286299606"
"ZSFH","99986","2011-12-31","83084"
"ZSFH","99986","2011-11-30","82936"
"ZSFH","99986","2011-10-31","82769"
"ZSFH","99986","2011-09-30","82870"
"ZSFH","99986","2011-08-31","82513"
"ZSFH","99986","2011-07-31","82513"
"ZSFH","99986","2011-06-30","82149"
"ZSFH","99986","2011-05-31","82379"
"ZSFH","99986","2011-04-30","82561"
"ZSFH","99986","2011-03-31","83311"
"ZSFH","99986","2011-02-28","84094"
"ZSFH","99986","2011-01-31","85526"
