"indicator_id","region_id","date","value"
"ZSFH","99999","2019-12-31","357159.825146155"
"ZSFH","99999","2019-11-30","354643.163101232"
"ZSFH","99999","2019-10-31","351902.992794973"
"ZSFH","99999","2019-09-30","349364.274016862"
"ZSFH","99999","2019-08-31","348139.168963185"
"ZSFH","99999","2019-07-31","346758.230240152"
"ZSFH","99999","2019-06-30","344291.906683464"
"ZSFH","99999","2019-05-31","340859.102214111"
"ZSFH","99999","2019-04-30","336942.806253045"
"ZSFH","99999","2019-03-31","333495.646368068"
"ZSFH","99999","2019-02-28","329944.16445835"
"ZSFH","99999","2019-01-31","327467.487790703"
"ZSFH","99998","2019-12-31","284100.068823392"
"ZSFH","99998","2019-11-30","281926.067457476"
"ZSFH","99998","2019-10-31","279866.825560116"
"ZSFH","99998","2019-09-30","278220.23439861"
"ZSFH","99998","2019-08-31","277245.388307362"
"ZSFH","99998","2019-07-31","276256.583473457"
"ZSFH","99998","2019-06-30","275273.651000106"
"ZSFH","99998","2019-05-31","273990.399553673"
"ZSFH","99998","2019-04-30","272662.219169473"
"ZSFH","99998","2019-03-31","271492.721506545"
"ZSFH","99998","2019-02-28","271477.42729163"
"ZSFH","99998","2019-01-31","271963.31012968"
"ZSFH","99997","2019-12-31","293197"
"ZSFH","99997","2019-11-30","291905"
"ZSFH","99997","2019-10-31","290949"
"ZSFH","99997","2019-09-30","289227"
"ZSFH","99997","2019-08-31","287519"
"ZSFH","99997","2019-07-31","285343"
"ZSFH","99997","2019-06-30","281579"
"ZSFH","99997","2019-05-31","278565"
"ZSFH","99997","2019-04-30","276179"
"ZSFH","99997","2019-03-31","274981"
"ZSFH","99997","2019-02-28","272581"
"ZSFH","99997","2019-01-31","270865"
"ZSFH","99996","2019-12-31","188046.133320532"
"ZSFH","99996","2019-11-30","186371.828589486"
"ZSFH","99996","2019-10-31","184914.371550593"
"ZSFH","99996","2019-09-30","183914.870721754"
"ZSFH","99996","2019-08-31","183777.073717563"
"ZSFH","99996","2019-07-31","183239.255265603"
"ZSFH","99996","2019-06-30","182625.693185437"
"ZSFH","99996","2019-05-31","181699.479281374"
"ZSFH","99996","2019-04-30","180871.642059526"
"ZSFH","99996","2019-03-31","180352.9291786"
"ZSFH","99996","2019-02-28","179793.505108954"
"ZSFH","99996","2019-01-31","179367.745775258"
"ZSFH","99995","2019-12-31","414551.432263315"
