"indicator_id","region_id","date","value"
"ZSFH","99997","1998-12-31","99938"
"ZSFH","99997","1998-11-30","98677"
"ZSFH","99997","1998-10-31","97919"
"ZSFH","99997","1998-09-30","98362"
"ZSFH","99997","1998-08-31","98823"
"ZSFH","99997","1998-07-31","99067"
"ZSFH","99997","1998-06-30","99167"
"ZSFH","99997","1998-05-31","98741"
"ZSFH","99997","1998-04-30","97635"
"ZSFH","99997","1998-03-31","96603"
"ZSFH","99997","1998-02-28","96084"
"ZSFH","99997","1998-01-31","95731"
"ZSFH","99995","1998-12-31","161594"
"ZSFH","99995","1998-11-30","160788"
"ZSFH","99995","1998-10-31","159622"
"ZSFH","99995","1998-09-30","160153"
"ZSFH","99995","1998-08-31","159537"
"ZSFH","99995","1998-07-31","159125"
"ZSFH","99995","1998-06-30","157485"
"ZSFH","99995","1998-05-31","156734"
"ZSFH","99995","1998-04-30","156291"
"ZSFH","99995","1998-03-31","156143"
"ZSFH","99995","1998-02-28","156220"
"ZSFH","99995","1998-01-31","155566"
"ZSFH","9999","1998-12-31","90704"
"ZSFH","9999","1998-11-30","90108"
"ZSFH","9999","1998-10-31","89498"
"ZSFH","9999","1998-09-30","89188"
"ZSFH","9999","1998-08-31","89376"
"ZSFH","9999","1998-07-31","90102"
"ZSFH","9999","1998-06-30","90625"
"ZSFH","9999","1998-05-31","90032"
"ZSFH","9999","1998-04-30","89779"
"ZSFH","9999","1998-03-31","90064"
"ZSFH","9999","1998-02-28","91698"
"ZSFH","9999","1998-01-31","92605"
"ZSFH","99972","1998-12-31","63354"
"ZSFH","99972","1998-11-30","62151"
"ZSFH","99972","1998-10-31","60577"
"ZSFH","99972","1998-09-30","59074"
"ZSFH","99972","1998-08-31","57664"
"ZSFH","99972","1998-07-31","57018"
"ZSFH","99972","1998-06-30","56389"
"ZSFH","99968","1998-12-31","137545"
"ZSFH","99968","1998-11-30","137640"
"ZSFH","99968","1998-10-31","137789"
"ZSFH","99968","1998-09-30","137754"
"ZSFH","99968","1998-08-31","137751"
"ZSFH","99968","1998-07-31","137599"
"ZSFH","99968","1998-06-30","137668"
"ZSFH","99968","1998-05-31","137612"
"ZSFH","99968","1998-04-30","137604"
"ZSFH","99968","1998-03-31","137550"
"ZSFH","99968","1998-02-28","136883"
"ZSFH","99968","1998-01-31","136199"
"ZSFH","99965","1998-12-31","199638"
"ZSFH","99965","1998-11-30","200686"
"ZSFH","99965","1998-10-31","200915"
"ZSFH","99965","1998-09-30","200827"
"ZSFH","99965","1998-08-31","200013"
"ZSFH","99965","1998-07-31","198560"
"ZSFH","99965","1998-06-30","197680"
"ZSFH","99965","1998-05-31","197945"
"ZSFH","99965","1998-04-30","198910"
"ZSFH","99965","1998-03-31","199557"
"ZSFH","99965","1998-02-28","198615"
"ZSFH","99965","1998-01-31","197288"
"ZSFH","99964","1998-12-31","198021"
"ZSFH","99964","1998-11-30","199105"
"ZSFH","99964","1998-10-31","199133"
"ZSFH","99964","1998-09-30","198749"
"ZSFH","99964","1998-08-31","197934"
"ZSFH","99964","1998-07-31","196349"
"ZSFH","99964","1998-06-30","195445"
"ZSFH","99964","1998-05-31","195514"
"ZSFH","99964","1998-04-30","196571"
"ZSFH","99964","1998-03-31","197436"
"ZSFH","99964","1998-02-28","196866"
"ZSFH","99964","1998-01-31","195964"
"ZSFH","99963","1998-12-31","157313"
"ZSFH","99963","1998-11-30","157996"
"ZSFH","99963","1998-10-31","157833"
"ZSFH","99963","1998-09-30","157382"
"ZSFH","99963","1998-08-31","156633"
"ZSFH","99963","1998-07-31","155522"
"ZSFH","99963","1998-06-30","155038"
"ZSFH","99963","1998-05-31","155391"
"ZSFH","99963","1998-04-30","156411"
"ZSFH","99963","1998-03-31","157064"
"ZSFH","99963","1998-02-28","156801"
"ZSFH","99963","1998-01-31","156028"
"ZSFH","99962","1998-12-31","179500"
"ZSFH","99962","1998-11-30","180431"
"ZSFH","99962","1998-10-31","180322"
"ZSFH","99962","1998-09-30","179864"
"ZSFH","99962","1998-08-31","178984"
"ZSFH","99962","1998-07-31","177673"
"ZSFH","99962","1998-06-30","177092"
"ZSFH","99962","1998-05-31","177182"
"ZSFH","99962","1998-04-30","177889"
"ZSFH","99962","1998-03-31","178220"
"ZSFH","99962","1998-02-28","177386"
"ZSFH","99962","1998-01-31","176281"
"ZSFH","99961","1998-12-31","151604"
"ZSFH","99961","1998-11-30","152217"
"ZSFH","99961","1998-10-31","152037"
"ZSFH","99961","1998-09-30","151750"
"ZSFH","99961","1998-08-31","151109"
"ZSFH","99961","1998-07-31","150047"
"ZSFH","99961","1998-06-30","149498"
"ZSFH","99961","1998-05-31","149689"
"ZSFH","99961","1998-04-30","150708"
"ZSFH","99961","1998-03-31","151432"
"ZSFH","99961","1998-02-28","151044"
"ZSFH","99961","1998-01-31","150101"
"ZSFH","99960","1998-12-31","205192"
"ZSFH","99960","1998-11-30","205719"
"ZSFH","99960","1998-10-31","205157"
"ZSFH","99960","1998-09-30","205342"
"ZSFH","99960","1998-08-31","204097"
"ZSFH","99960","1998-07-31","202550"
"ZSFH","99960","1998-06-30","200988"
"ZSFH","99960","1998-05-31","200574"
"ZSFH","99960","1998-04-30","200549"
"ZSFH","99960","1998-03-31","198967"
"ZSFH","99960","1998-02-28","197250"
"ZSFH","99960","1998-01-31","194535"
"ZSFH","99959","1998-12-31","172142"
"ZSFH","99959","1998-11-30","173054"
"ZSFH","99959","1998-10-31","173161"
"ZSFH","99959","1998-09-30","173597"
"ZSFH","99959","1998-08-31","174151"
"ZSFH","99959","1998-07-31","173102"
"ZSFH","99959","1998-06-30","172301"
"ZSFH","99959","1998-05-31","170227"
"ZSFH","99959","1998-04-30","169498"
"ZSFH","99959","1998-03-31","166428"
"ZSFH","99959","1998-02-28","164036"
"ZSFH","99959","1998-01-31","161142"
