"indicator_id","region_id","date","value"
"ZSFH","99997","1999-12-31","112689"
"ZSFH","99997","1999-11-30","113441"
"ZSFH","99997","1999-10-31","113167"
"ZSFH","99997","1999-09-30","111580"
"ZSFH","99997","1999-08-31","109694"
"ZSFH","99997","1999-07-31","107804"
"ZSFH","99997","1999-06-30","105889"
"ZSFH","99997","1999-05-31","105348"
"ZSFH","99997","1999-04-30","105553"
"ZSFH","99997","1999-03-31","105744"
"ZSFH","99997","1999-02-28","104088"
"ZSFH","99997","1999-01-31","101954"
"ZSFH","99995","1999-12-31","172253"
"ZSFH","99995","1999-11-30","170350"
"ZSFH","99995","1999-10-31","169276"
"ZSFH","99995","1999-09-30","167980"
"ZSFH","99995","1999-08-31","167213"
"ZSFH","99995","1999-07-31","166167"
"ZSFH","99995","1999-06-30","166501"
"ZSFH","99995","1999-05-31","167237"
"ZSFH","99995","1999-04-30","166997"
"ZSFH","99995","1999-03-31","165499"
"ZSFH","99995","1999-02-28","163246"
"ZSFH","99995","1999-01-31","162535"
"ZSFH","9999","1999-12-31","94390"
"ZSFH","9999","1999-11-30","93834"
"ZSFH","9999","1999-10-31","93338"
"ZSFH","9999","1999-09-30","93263"
"ZSFH","9999","1999-08-31","93566"
"ZSFH","9999","1999-07-31","93607"
"ZSFH","9999","1999-06-30","92809"
"ZSFH","9999","1999-05-31","91839"
"ZSFH","9999","1999-04-30","91308"
"ZSFH","9999","1999-03-31","91010"
"ZSFH","9999","1999-02-28","90854"
"ZSFH","9999","1999-01-31","90616"
"ZSFH","99972","1999-12-31","63209"
"ZSFH","99972","1999-11-30","64366"
"ZSFH","99972","1999-10-31","65467"
"ZSFH","99972","1999-09-30","66277"
"ZSFH","99972","1999-08-31","66443"
"ZSFH","99972","1999-07-31","66576"
"ZSFH","99972","1999-06-30","66447"
"ZSFH","99972","1999-05-31","66067"
"ZSFH","99972","1999-04-30","65257"
"ZSFH","99972","1999-03-31","64508"
"ZSFH","99972","1999-02-28","64103"
"ZSFH","99972","1999-01-31","63893"
"ZSFH","99971","1999-12-31","83685"
"ZSFH","99971","1999-11-30","83060"
"ZSFH","99971","1999-10-31","81693"
