"indicator_id","region_id","date","value"
"ZSFH","99999","2020-12-31","404729.300422365"
"ZSFH","99999","2020-11-30","396808.445494698"
"ZSFH","99999","2020-10-31","388601.651914213"
"ZSFH","99999","2020-09-30","381272.378256783"
"ZSFH","99999","2020-08-31","375535.287795041"
"ZSFH","99999","2020-07-31","373325.624356958"
"ZSFH","99999","2020-06-30","372146.76639833"
"ZSFH","99999","2020-05-31","370554.575387495"
"ZSFH","99999","2020-04-30","366919.750732795"
"ZSFH","99999","2020-03-31","362398.057733453"
"ZSFH","99999","2020-02-29","359635.538305426"
"ZSFH","99999","2020-01-31","357907.660760293"
"ZSFH","99998","2020-12-31","328353.206402206"
"ZSFH","99998","2020-11-30","319542.736209791"
"ZSFH","99998","2020-10-31","311999.867302626"
"ZSFH","99998","2020-09-30","306323.462613298"
"ZSFH","99998","2020-08-31","300866.322638689"
"ZSFH","99998","2020-07-31","296483.793700979"
"ZSFH","99998","2020-06-30","293481.536450615"
"ZSFH","99998","2020-05-31","290375.486745486"
"ZSFH","99998","2020-04-30","287720.952522029"
"ZSFH","99998","2020-03-31","285896.858639938"
"ZSFH","99998","2020-02-29","285817.811565612"
"ZSFH","99998","2020-01-31","285527.620719932"
"ZSFH","99997","2020-12-31","298951"
"ZSFH","99997","2020-11-30","293081"
"ZSFH","99997","2020-10-31","295995"
"ZSFH","99997","2020-09-30","299890"
"ZSFH","99997","2020-08-31","301682"
"ZSFH","99997","2020-07-31","284740"
"ZSFH","99997","2020-06-30","296682"
"ZSFH","99997","2020-05-31","289211"
"ZSFH","99997","2020-04-30","290721"
"ZSFH","99997","2020-03-31","291574"
"ZSFH","99997","2020-02-29","292572"
"ZSFH","99997","2020-01-31","292643"
"ZSFH","99996","2020-12-31","208508.173277006"
"ZSFH","99996","2020-11-30","204471.158813027"
"ZSFH","99996","2020-10-31","200337.279301382"
"ZSFH","99996","2020-09-30","196947.845913087"
"ZSFH","99996","2020-08-31","193990.161401171"
"ZSFH","99996","2020-07-31","192118.48045454"
"ZSFH","99996","2020-06-30","190858.418974688"
"ZSFH","99996","2020-05-31","189933.310184306"
"ZSFH","99996","2020-04-30","189074.463414655"
"ZSFH","99996","2020-03-31","188883.533809041"
"ZSFH","99996","2020-02-29","189107.81003055"
"ZSFH","99996","2020-01-31","188952.608836603"
