"indicator_id","region_id","date","value"
"ZSFH","99997","2001-12-31","115251"
"ZSFH","99997","2001-11-30","115908"
"ZSFH","99997","2001-10-31","116304"
"ZSFH","99997","2001-09-30","116552"
"ZSFH","99997","2001-08-31","116087"
"ZSFH","99997","2001-07-31","115505"
"ZSFH","99997","2001-06-30","115329"
"ZSFH","99997","2001-05-31","114949"
"ZSFH","99997","2001-04-30","115201"
"ZSFH","99997","2001-03-31","115578"
"ZSFH","99997","2001-02-28","115630"
"ZSFH","99997","2001-01-31","114866"
"ZSFH","99995","2001-12-31","187270.440415962"
"ZSFH","99995","2001-11-30","187663.716492507"
"ZSFH","99995","2001-10-31","188042.931783424"
"ZSFH","99995","2001-09-30","187664.351922516"
"ZSFH","99995","2001-08-31","187631.572878199"
"ZSFH","99995","2001-07-31","187368.078311437"
"ZSFH","99995","2001-06-30","184430"
"ZSFH","99995","2001-05-31","183580"
"ZSFH","99995","2001-04-30","182860"
"ZSFH","99995","2001-03-31","182288"
"ZSFH","99995","2001-02-28","181132"
"ZSFH","99995","2001-01-31","180587"
"ZSFH","9999","2001-12-31","90419.6346120836"
"ZSFH","9999","2001-11-30","89946.4749662572"
"ZSFH","9999","2001-10-31","89318.514352381"
"ZSFH","9999","2001-09-30","88548.7602198076"
"ZSFH","9999","2001-08-31","87741.67178235"
"ZSFH","9999","2001-07-31","87321.7705598775"
"ZSFH","9999","2001-06-30","87030.4364725777"
"ZSFH","9999","2001-05-31","86777.4166998767"
"ZSFH","9999","2001-04-30","86132.0624758219"
"ZSFH","9999","2001-03-31","85654.401925406"
"ZSFH","9999","2001-02-28","85132.2813928394"
"ZSFH","9999","2001-01-31","84763.2573378864"
"ZSFH","99972","2001-12-31","66513"
"ZSFH","99972","2001-11-30","66244"
"ZSFH","99972","2001-10-31","65736"
"ZSFH","99972","2001-09-30","65188"
"ZSFH","99972","2001-08-31","64660"
"ZSFH","99972","2001-07-31","64396"
"ZSFH","99972","2001-06-30","64725"
"ZSFH","99972","2001-05-31","65205"
"ZSFH","99972","2001-04-30","66310"
"ZSFH","99972","2001-03-31","67101"
"ZSFH","99972","2001-02-28","68030"
"ZSFH","99972","2001-01-31","67706"
"ZSFH","99971","2001-12-31","92374"
"ZSFH","99971","2001-11-30","92128"
"ZSFH","99971","2001-10-31","91898"
"ZSFH","99971","2001-09-30","91769"
"ZSFH","99971","2001-08-31","91757"
"ZSFH","99971","2001-07-31","91994"
"ZSFH","99971","2001-06-30","92546"
"ZSFH","99971","2001-05-31","92713"
"ZSFH","99971","2001-04-30","93078"
"ZSFH","99971","2001-03-31","92236"
"ZSFH","99971","2001-02-28","91599"
"ZSFH","99971","2001-01-31","89780"
"ZSFH","99968","2001-12-31","168683.666944215"
"ZSFH","99968","2001-11-30","168387.017452853"
"ZSFH","99968","2001-10-31","168114.893258078"
"ZSFH","99968","2001-09-30","167869.930456147"
"ZSFH","99968","2001-08-31","167754.199563879"
"ZSFH","99968","2001-07-31","167621.063450283"
"ZSFH","99968","2001-06-30","147536"
"ZSFH","99968","2001-05-31","147058"
"ZSFH","99968","2001-04-30","146659"
"ZSFH","99968","2001-03-31","146372"
"ZSFH","99968","2001-02-28","145769"
"ZSFH","99968","2001-01-31","145166"
"ZSFH","99965","2001-12-31","214531.227567359"
"ZSFH","99965","2001-11-30","213999.102939032"
"ZSFH","99965","2001-10-31","214071.625690152"
"ZSFH","99965","2001-09-30","213798.440973022"
"ZSFH","99965","2001-08-31","213139.366746295"
"ZSFH","99965","2001-07-31","211943.294537995"
"ZSFH","99965","2001-06-30","211028.770993862"
"ZSFH","99965","2001-05-31","210172.730243592"
"ZSFH","99965","2001-04-30","210195.80989839"
"ZSFH","99965","2001-03-31","210274.628614263"
"ZSFH","99965","2001-02-28","211146.935752583"
"ZSFH","99965","2001-01-31","210947.176062512"
