"indicator_id","region_id","date","value"
"ZSFH","99997","2004-12-31","138926"
"ZSFH","99997","2004-11-30","138341"
"ZSFH","99997","2004-10-31","137723"
"ZSFH","99997","2004-09-30","137759"
"ZSFH","99997","2004-08-31","137025"
"ZSFH","99997","2004-07-31","136060"
"ZSFH","99997","2004-06-30","134329"
"ZSFH","99997","2004-05-31","131935"
"ZSFH","99997","2004-04-30","129993"
"ZSFH","99997","2004-03-31","128265"
"ZSFH","99997","2004-02-29","127084"
"ZSFH","99997","2004-01-31","126585"
"ZSFH","99995","2004-12-31","209209.90059258"
"ZSFH","99995","2004-11-30","205226.03786137"
"ZSFH","99995","2004-10-31","201729.630809567"
"ZSFH","99995","2004-09-30","198946.939463434"
"ZSFH","99995","2004-08-31","196070.047324957"
"ZSFH","99995","2004-07-31","193305.568597091"
"ZSFH","99995","2004-06-30","190885.846892046"
"ZSFH","99995","2004-05-31","189330.182158337"
"ZSFH","99995","2004-04-30","188489.707368013"
"ZSFH","99995","2004-03-31","187232.645212522"
"ZSFH","99995","2004-02-29","184987.015250971"
"ZSFH","99995","2004-01-31","183567.07370052"
"ZSFH","9999","2004-12-31","128574.149351766"
"ZSFH","9999","2004-11-30","126292.928871991"
"ZSFH","9999","2004-10-31","124047.586628284"
"ZSFH","9999","2004-09-30","121860.238385746"
"ZSFH","9999","2004-08-31","120093.147362228"
"ZSFH","9999","2004-07-31","118355.297713361"
"ZSFH","9999","2004-06-30","117163.274642409"
"ZSFH","9999","2004-05-31","115980.279260834"
"ZSFH","9999","2004-04-30","114891.660615504"
"ZSFH","9999","2004-03-31","113463.76299048"
"ZSFH","9999","2004-02-29","111977.970003689"
"ZSFH","9999","2004-01-31","110580.48396635"
"ZSFH","99972","2004-12-31","75994"
"ZSFH","99972","2004-11-30","75386"
"ZSFH","99972","2004-10-31","74675"
"ZSFH","99972","2004-09-30","74316"
"ZSFH","99972","2004-08-31","73512"
"ZSFH","99972","2004-07-31","72782"
"ZSFH","99972","2004-06-30","71884"
"ZSFH","99972","2004-05-31","71169"
"ZSFH","99972","2004-04-30","70565"
"ZSFH","99972","2004-03-31","69950"
"ZSFH","99972","2004-02-29","69411"
"ZSFH","99972","2004-01-31","69030"
"ZSFH","99971","2004-12-31","108204"
"ZSFH","99971","2004-11-30","107661"
"ZSFH","99971","2004-10-31","107239"
"ZSFH","99971","2004-09-30","107812"
"ZSFH","99971","2004-08-31","107291"
"ZSFH","99971","2004-07-31","106200"
"ZSFH","99971","2004-06-30","104916"
"ZSFH","99971","2004-05-31","103976"
"ZSFH","99971","2004-04-30","103295"
"ZSFH","99971","2004-03-31","102306"
"ZSFH","99971","2004-02-29","101172"
"ZSFH","99971","2004-01-31","100268"
"ZSFH","99968","2004-12-31","198080.311318284"
"ZSFH","99968","2004-11-30","196245.377658557"
"ZSFH","99968","2004-10-31","194556.59449062"
"ZSFH","99968","2004-09-30","193385.046737124"
"ZSFH","99968","2004-08-31","191880.201969911"
"ZSFH","99968","2004-07-31","190046.849081387"
"ZSFH","99968","2004-06-30","187578.722044933"
"ZSFH","99968","2004-05-31","185388.765092289"
"ZSFH","99968","2004-04-30","183402.479740203"
"ZSFH","99968","2004-03-31","181661.992206811"
"ZSFH","99968","2004-02-29","180210.588277311"
"ZSFH","99968","2004-01-31","179167.301100552"
"ZSFH","99965","2004-12-31","262059.252468315"
"ZSFH","99965","2004-11-30","259123.456495701"
"ZSFH","99965","2004-10-31","256842.731158172"
"ZSFH","99965","2004-09-30","254195.611086868"
"ZSFH","99965","2004-08-31","251054.439914546"
"ZSFH","99965","2004-07-31","247135.581326668"
"ZSFH","99965","2004-06-30","243792.330934437"
"ZSFH","99965","2004-05-31","241329.042294449"
"ZSFH","99965","2004-04-30","239398.475410075"
"ZSFH","99965","2004-03-31","237674.84182564"
"ZSFH","99965","2004-02-29","236813.076754963"
"ZSFH","99965","2004-01-31","235911.915586786"
"ZSFH","99964","2004-12-31","262866.226818552"
"ZSFH","99964","2004-11-30","259875.625566519"
"ZSFH","99964","2004-10-31","257473.835615004"
"ZSFH","99964","2004-09-30","254511.874825561"
"ZSFH","99964","2004-08-31","251433.656661955"
"ZSFH","99964","2004-07-31","247808.932124153"
"ZSFH","99964","2004-06-30","244968.511564097"
"ZSFH","99964","2004-05-31","242822.783779175"
"ZSFH","99964","2004-04-30","241001.765148611"
"ZSFH","99964","2004-03-31","239399.029705304"
"ZSFH","99964","2004-02-29","238552.956511228"
"ZSFH","99964","2004-01-31","237731.392881528"
"ZSFH","99963","2004-12-31","205946.539979938"
"ZSFH","99963","2004-11-30","203921.035572013"
"ZSFH","99963","2004-10-31","202396.500490303"
"ZSFH","99963","2004-09-30","200584.87148366"
"ZSFH","99963","2004-08-31","198522.998587308"
"ZSFH","99963","2004-07-31","196008.430256051"
"ZSFH","99963","2004-06-30","193878.485057188"
"ZSFH","99963","2004-05-31","192178.144429689"
"ZSFH","99963","2004-04-30","190818.28622284"
"ZSFH","99963","2004-03-31","189601.287502816"
"ZSFH","99963","2004-02-29","189072.252315712"
"ZSFH","99963","2004-01-31","188388.724846283"
"ZSFH","99962","2004-12-31","244400.907813698"
"ZSFH","99962","2004-11-30","241774.720816259"
"ZSFH","99962","2004-10-31","239643.228580852"
"ZSFH","99962","2004-09-30","236879.273786382"
"ZSFH","99962","2004-08-31","233858.945973121"
"ZSFH","99962","2004-07-31","230266.107449408"
"ZSFH","99962","2004-06-30","227397.84955427"
"ZSFH","99962","2004-05-31","225035.101054997"
"ZSFH","99962","2004-04-30","223045.279337427"
"ZSFH","99962","2004-03-31","221275.687743696"
"ZSFH","99962","2004-02-29","220488.990648284"
"ZSFH","99962","2004-01-31","219713.132427985"
"ZSFH","99961","2004-12-31","202126.65766922"
"ZSFH","99961","2004-11-30","200040.314064351"
"ZSFH","99961","2004-10-31","198533.384090696"
"ZSFH","99961","2004-09-30","196715.34505253"
"ZSFH","99961","2004-08-31","194660.271712448"
"ZSFH","99961","2004-07-31","192071.306435157"
"ZSFH","99961","2004-06-30","189952.20774744"
"ZSFH","99961","2004-05-31","188244.639517381"
"ZSFH","99961","2004-04-30","186827.717868633"
"ZSFH","99961","2004-03-31","185485.274497255"
"ZSFH","99961","2004-02-29","184796.521539684"
"ZSFH","99961","2004-01-31","184067.85905938"
"ZSFH","99960","2004-12-31","242287.196315441"
"ZSFH","99960","2004-11-30","241741.929668287"
"ZSFH","99960","2004-10-31","242017.308883091"
"ZSFH","99960","2004-09-30","240830.657699015"
"ZSFH","99960","2004-08-31","238612.959884265"
"ZSFH","99960","2004-07-31","235943.817760248"
"ZSFH","99960","2004-06-30","234510.25408856"
"ZSFH","99960","2004-05-31","233774.272602514"
"ZSFH","99960","2004-04-30","233040.11550275"
"ZSFH","99960","2004-03-31","231593.906089631"
"ZSFH","99960","2004-02-29","230358.955802824"
"ZSFH","99960","2004-01-31","228287.419864771"
"ZSFH","99959","2004-12-31","196135.82676112"
"ZSFH","99959","2004-11-30","195569.193151354"
"ZSFH","99959","2004-10-31","194978.374893517"
"ZSFH","99959","2004-09-30","193925.528363915"
"ZSFH","99959","2004-08-31","193165.002128469"
"ZSFH","99959","2004-07-31","193250.725446834"
"ZSFH","99959","2004-06-30","194846.835866837"
"ZSFH","99959","2004-05-31","195411.538623548"
"ZSFH","99959","2004-04-30","195255.04230692"
"ZSFH","99959","2004-03-31","193689.735405242"
"ZSFH","99959","2004-02-29","193444.489434872"
"ZSFH","99959","2004-01-31","192764.690456983"
